website_url,platform,industry,tags,platforms,industries,colors,tag_confidence,enrichment_signals,last_enriched_at
https://guidsagency.com/,"WordPress, Magento, Vue","E-commerce, Agency","guids, agency, ontzorging, acquisitie, zorgen, ervoor, zodat, zich, kunt, concentreren","[""WordPress"", ""Magento"", ""Vue""]","[""E-commerce"", ""Agency""]","{""primary"": null, ""secondary"": null}","{""guids"": 1.0, ""agency"": 1.0, ""ontzorging"": 1.0, ""acquisitie"": 1.0, ""zorgen"": 1.0, ""ervoor"": 1.0, ""zodat"": 1.0, ""zich"": 1.0, ""kunt"": 1.0, ""concentreren"": 1.0}","{""platform_scores"": {""WordPress"": 1.0, ""Magento"": 0.7142857142857142, ""Vue"": 0.3571428571428571}, ""industry_scores"": {""E-commerce"": 1.0, ""Agency"": 1.0}, ""colors"": {""primary"": null, ""secondary"": null}}",2026-02-04T15:52:36Z
https://smoothhiring.com/,"WordPress, Magento","Technology, SaaS, E-commerce","smoothhiring, hiring, predictive, patented, software, analytics, instantly, identifies, attributes, applicants","[""WordPress"", ""Magento""]","[""Technology"", ""SaaS"", ""E-commerce"", ""Portfolio"", ""Blog""]","{""primary"": ""#212529"", ""secondary"": ""#53496b""}","{""smoothhiring"": 1.0, ""hiring"": 0.9, ""predictive"": 0.8, ""patented"": 0.7, ""software"": 0.5, ""analytics"": 0.5, ""instantly"": 0.5, ""identifies"": 0.5, ""attributes"": 0.5, ""applicants"": 0.5}","{""platform_scores"": {""WordPress"": 1.0, ""Magento"": 0.8333333333333333}, ""industry_scores"": {""Technology"": 1.0, ""SaaS"": 0.625, ""E-commerce"": 0.375, ""Portfolio"": 0.375, ""Blog"": 0.25}, ""colors"": {""primary"": ""#212529"", ""secondary"": ""#53496b""}}",2026-02-04T15:52:41Z
https://trackingwildlife.com/,Custom,"E-commerce, Portfolio, Community","tracking, wildlife, wild, sign, north, america, skills, tcna, across, interpret","[""Custom""]","[""E-commerce"", ""Portfolio"", ""Community"", ""Education"", ""Fitness""]","{""primary"": ""#4e3ac4"", ""secondary"": null}","{""tracking"": 1.0, ""wildlife"": 0.91, ""wild"": 0.73, ""sign"": 0.73, ""north"": 0.64, ""america"": 0.64, ""skills"": 0.56, ""tcna"": 0.56, ""across"": 0.47, ""interpret"": 0.47}","{""platform_scores"": {""Custom"": 0.5}, ""industry_scores"": {""E-commerce"": 1.0, ""Portfolio"": 1.0, ""Community"": 0.6666666666666666, ""Education"": 0.3333333333333333, ""Fitness"": 0.3333333333333333}, ""colors"": {""primary"": ""#4e3ac4"", ""secondary"": null}}",2026-02-04T15:52:45Z
https://chsafety.com.au/,"WordPress, Magento","E-commerce, Healthcare","safety, business, home, complete, health, family, specialize, providing, notch, products","[""WordPress"", ""Magento""]","[""E-commerce"", ""Healthcare""]","{""primary"": ""#eceff3"", ""secondary"": ""#f9fafb""}","{""safety"": 1.0, ""business"": 0.73, ""home"": 0.47, ""complete"": 0.47, ""health"": 0.47, ""family"": 0.47, ""specialize"": 0.47, ""providing"": 0.47, ""notch"": 0.47, ""products"": 0.47}","{""platform_scores"": {""WordPress"": 1.0, ""Magento"": 0.8333333333333333}, ""industry_scores"": {""E-commerce"": 1.0, ""Healthcare"": 1.0}, ""colors"": {""primary"": ""#eceff3"", ""secondary"": ""#f9fafb""}}",2026-02-04T15:52:49Z
https://carlabrown.ca/,"WordPress, Magento, Vue",Unknown,"carla, brown, courtier, immobilier, sidentiel","[""WordPress"", ""Magento"", ""Vue""]",[],"{""primary"": ""#ffffff"", ""secondary"": ""#32373c""}","{""carla"": 1.0, ""brown"": 1.0, ""courtier"": 1.0, ""immobilier"": 1.0, ""sidentiel"": 1.0}","{""platform_scores"": {""WordPress"": 1.0, ""Magento"": 0.41666666666666663, ""Vue"": 0.41666666666666663}, ""industry_scores"": {}, ""colors"": {""primary"": ""#ffffff"", ""secondary"": ""#32373c""}}",2026-02-04T15:52:52Z
https://lrtests.com/,"WordPress, Magento","SaaS, Technology, Blog","testing, software, been, sharing, lrtests, hello, everyone, laveena, ramchandani, enthusiast","[""WordPress"", ""Magento""]","[""SaaS"", ""Technology"", ""Blog""]","{""primary"": ""#ffffff"", ""secondary"": ""#333333""}","{""testing"": 1.0, ""software"": 0.73, ""been"": 0.73, ""sharing"": 0.73, ""lrtests"": 0.47, ""hello"": 0.47, ""everyone"": 0.47, ""laveena"": 0.47, ""ramchandani"": 0.47, ""enthusiast"": 0.47}","{""platform_scores"": {""WordPress"": 1.0, ""Magento"": 0.5}, ""industry_scores"": {""SaaS"": 1.0, ""Technology"": 1.0, ""Blog"": 0.5}, ""colors"": {""primary"": ""#ffffff"", ""secondary"": ""#333333""}}",2026-02-04T15:52:55Z
https://hola-africa.com/,"WordPress, Magento",Travel,"safaris, tours, africa, hola, explore, beauty, tanzania, kenya, zanzibar, retreats","[""WordPress"", ""Magento""]","[""Travel""]","{""primary"": ""#d2a14e"", ""secondary"": ""#ffffff""}","{""safaris"": 1.0, ""tours"": 0.54, ""africa"": 0.43, ""hola"": 0.31, ""explore"": 0.31, ""beauty"": 0.31, ""tanzania"": 0.31, ""kenya"": 0.31, ""zanzibar"": 0.31, ""retreats"": 0.31}","{""platform_scores"": {""WordPress"": 1.0, ""Magento"": 0.5}, ""industry_scores"": {""Travel"": 1.0}, ""colors"": {""primary"": ""#d2a14e"", ""secondary"": ""#ffffff""}}",2026-02-04T15:53:01Z
https://massagicalhands.net/,Custom,"Healthcare, SaaS, E-commerce","massagical, hands, massage, pain, medical, specialize, balance, like, home, welcome","[""Custom""]","[""Healthcare"", ""SaaS"", ""E-commerce"", ""Portfolio"", ""Real Estate""]","{""primary"": ""#000000"", ""secondary"": ""#ffffff""}","{""massagical"": 1.0, ""hands"": 1.0, ""massage"": 1.0, ""pain"": 0.84, ""medical"": 0.68, ""specialize"": 0.52, ""balance"": 0.52, ""like"": 0.52, ""home"": 0.36, ""welcome"": 0.36}","{""platform_scores"": {""Custom"": 0.5}, ""industry_scores"": {""Healthcare"": 1.0, ""SaaS"": 0.6666666666666666, ""E-commerce"": 0.3333333333333333, ""Portfolio"": 0.3333333333333333, ""Real Estate"": 0.3333333333333333}, ""colors"": {""primary"": ""#000000"", ""secondary"": ""#ffffff""}}",2026-02-04T15:53:04Z
https://mckeanprocurementsolutions.com/,WordPress,Unknown,"site, private, need, logged, user, permission, view","[""WordPress""]",[],"{""primary"": null, ""secondary"": null}","{""site"": 1.0, ""private"": 0.6, ""need"": 0.6, ""logged"": 0.6, ""user"": 0.6, ""permission"": 0.6, ""view"": 0.6}","{""platform_scores"": {""WordPress"": 1.0}, ""industry_scores"": {}, ""colors"": {""primary"": null, ""secondary"": null}}",2026-02-04T15:53:07Z
https://coachmike.org/,"Wix, React, Magento","Blog, Healthcare, Marketplace","coach, mike, families, site, nurturing, stronger, emotions, drive, everything, helping","[""Wix"", ""React"", ""Magento""]","[""Blog"", ""Healthcare"", ""Marketplace"", ""Media"", ""Real Estate""]","{""primary"": ""#c8c8c8"", ""secondary"": ""#b4b4b4""}","{""coach"": 1.0, ""mike"": 1.0, ""families"": 1.0, ""site"": 0.6, ""nurturing"": 0.6, ""stronger"": 0.6, ""emotions"": 0.6, ""drive"": 0.6, ""everything"": 0.6, ""helping"": 0.6}","{""platform_scores"": {""Wix"": 1.0, ""React"": 1.0, ""Magento"": 0.5}, ""industry_scores"": {""Blog"": 1.0, ""Healthcare"": 1.0, ""Marketplace"": 1.0, ""Media"": 1.0, ""Real Estate"": 1.0}, ""colors"": {""primary"": ""#c8c8c8"", ""secondary"": ""#b4b4b4""}}",2026-02-04T15:53:10Z
https://marqueevitality.com/,"WordPress, Magento","Agency, Healthcare, Fitness","aging, takeaways, shows, updated, october, 2025, estimated, reading, time, solutions","[""WordPress"", ""Magento""]","[""Agency"", ""Healthcare"", ""Fitness"", ""Real Estate"", ""Blog""]","{""primary"": ""#eceff3"", ""secondary"": ""#f9fafb""}","{""aging"": 1.0, ""takeaways"": 1.0, ""shows"": 0.8, ""updated"": 0.8, ""october"": 0.8, ""2025"": 0.8, ""estimated"": 0.8, ""reading"": 0.8, ""time"": 0.8, ""solutions"": 0.6}","{""platform_scores"": {""WordPress"": 1.0, ""Magento"": 0.8333333333333333}, ""industry_scores"": {""Agency"": 1.0, ""Healthcare"": 1.0, ""Fitness"": 1.0, ""Real Estate"": 1.0, ""Blog"": 0.5}, ""colors"": {""primary"": ""#eceff3"", ""secondary"": ""#f9fafb""}}",2026-02-04T15:53:14Z
https://mind-ly.de/,"WordPress, Magento",Technology,"happiness, mindly, leben, deine, mentale, freiheit, positivit, unterst, mehr, unser","[""WordPress"", ""Magento""]","[""Technology""]","{""primary"": ""#ffffff"", ""secondary"": ""#808285""}","{""happiness"": 1.0, ""mindly"": 0.84, ""leben"": 0.84, ""deine"": 0.84, ""mentale"": 0.52, ""freiheit"": 0.52, ""positivit"": 0.52, ""unterst"": 0.52, ""mehr"": 0.52, ""unser"": 0.52}","{""platform_scores"": {""WordPress"": 1.0, ""Magento"": 1.0}, ""industry_scores"": {""Technology"": 1.0}, ""colors"": {""primary"": ""#ffffff"", ""secondary"": ""#808285""}}",2026-02-04T15:53:17Z
https://mind-ly.de/,"WordPress, Magento",Technology,"happiness, mindly, leben, deine, mentale, freiheit, positivit, unterst, mehr, unser","[""WordPress"", ""Magento""]","[""Technology""]","{""primary"": ""#ffffff"", ""secondary"": ""#808285""}","{""happiness"": 1.0, ""mindly"": 0.84, ""leben"": 0.84, ""deine"": 0.84, ""mentale"": 0.52, ""freiheit"": 0.52, ""positivit"": 0.52, ""unterst"": 0.52, ""mehr"": 0.52, ""unser"": 0.52}","{""platform_scores"": {""WordPress"": 1.0, ""Magento"": 1.0}, ""industry_scores"": {""Technology"": 1.0}, ""colors"": {""primary"": ""#ffffff"", ""secondary"": ""#808285""}}",2026-02-04T15:53:20Z
https://growgettersmarketing.com/,"WordPress, Magento","Media, Marketing, Marketplace","social, media, content, strong, audience, grow, marketing, business, help, businesses","[""WordPress"", ""Magento""]","[""Media"", ""Marketing"", ""Marketplace""]","{""primary"": ""#eceff3"", ""secondary"": ""#f9fafb""}","{""social"": 1.0, ""media"": 1.0, ""content"": 1.0, ""strong"": 0.68, ""audience"": 0.68, ""grow"": 0.52, ""marketing"": 0.52, ""business"": 0.52, ""help"": 0.52, ""businesses"": 0.52}","{""platform_scores"": {""WordPress"": 1.0, ""Magento"": 0.5}, ""industry_scores"": {""Media"": 1.0, ""Marketing"": 0.4, ""Marketplace"": 0.2}, ""colors"": {""primary"": ""#eceff3"", ""secondary"": ""#f9fafb""}}",2026-02-04T15:53:26Z
team-up.ca,Unknown,Unknown,,[],[],"{""primary"": null, ""secondary"": null}",{},"{""platform_scores"": {}, ""industry_scores"": {}, ""colors"": {""primary"": null, ""secondary"": null}}",2026-02-04T15:53:27Z
https://skpropertymanagement.co.uk/,"WordPress, Magento",Unknown,"default, page, upload, website, files, start, journey, check, below","[""WordPress"", ""Magento""]",[],"{""primary"": ""#f4f5ff"", ""secondary"": ""#727586""}","{""default"": 1.0, ""page"": 1.0, ""upload"": 0.6, ""website"": 0.6, ""files"": 0.6, ""start"": 0.6, ""journey"": 0.6, ""check"": 0.6, ""below"": 0.6}","{""platform_scores"": {""WordPress"": 0.5, ""Magento"": 0.5}, ""industry_scores"": {}, ""colors"": {""primary"": ""#f4f5ff"", ""secondary"": ""#727586""}}",2026-02-04T15:53:30Z
https://acwise.com/,HubSpot CMS,"Agency, Technology","hvac, acwise, energy, savings, reduces, usage, systems, performance, industry, leaders","[""HubSpot CMS""]","[""Agency"", ""Technology""]","{""primary"": ""#1e1e1e"", ""secondary"": ""#313131""}","{""hvac"": 1.0, ""acwise"": 0.76, ""energy"": 0.68, ""savings"": 0.52, ""reduces"": 0.52, ""usage"": 0.52, ""systems"": 0.52, ""performance"": 0.44, ""industry"": 0.44, ""leaders"": 0.44}","{""platform_scores"": {""HubSpot CMS"": 0.5}, ""industry_scores"": {""Agency"": 1.0, ""Technology"": 0.6666666666666666}, ""colors"": {""primary"": ""#1e1e1e"", ""secondary"": ""#313131""}}",2026-02-04T15:53:33Z
https://breadstreetboys.com/,Unknown,Unknown,,[],[],"{""primary"": null, ""secondary"": null}",{},"{""platform_scores"": {}, ""industry_scores"": {}, ""colors"": {""primary"": null, ""secondary"": null}}",2026-02-04T15:53:34Z
https://print3d.clickandfix.ch/,"WordPress, Magento",Unknown,"think, concept, object, want, create, could, anything, character, figurine, functional","[""WordPress"", ""Magento""]",[],"{""primary"": ""#ffffff"", ""secondary"": ""#eceff3""}","{""think"": 1.0, ""concept"": 1.0, ""object"": 1.0, ""want"": 1.0, ""create"": 1.0, ""could"": 1.0, ""anything"": 1.0, ""character"": 1.0, ""figurine"": 1.0, ""functional"": 1.0}","{""platform_scores"": {""WordPress"": 1.0, ""Magento"": 0.8333333333333333}, ""industry_scores"": {}, ""colors"": {""primary"": ""#ffffff"", ""secondary"": ""#eceff3""}}",2026-02-04T15:53:40Z
https://nashvillecalifornia.com/,"WordPress, Magento",Unknown,"songs, written, bennett, johnson, elvis, nash","[""WordPress"", ""Magento""]",[],"{""primary"": ""#e6e5e0"", ""secondary"": ""#555d66""}","{""songs"": 1.0, ""written"": 1.0, ""bennett"": 1.0, ""johnson"": 1.0, ""elvis"": 0.6, ""nash"": 0.6}","{""platform_scores"": {""WordPress"": 1.0, ""Magento"": 0.8333333333333333}, ""industry_scores"": {}, ""colors"": {""primary"": ""#e6e5e0"", ""secondary"": ""#555d66""}}",2026-02-04T15:53:46Z
https://laviespagardens.com/,Unknown,Unknown,,[],[],"{""primary"": null, ""secondary"": null}",{},"{""platform_scores"": {}, ""industry_scores"": {}, ""colors"": {""primary"": null, ""secondary"": null}}",2026-02-04T15:53:49Z
https://fundswellconsultinggroup.com/,"WordPress, Magento","Finance, Agency, Technology","business, small, owners, consulting, make, credit, funding, loan, financing, financial","[""WordPress"", ""Magento""]","[""Finance"", ""Agency"", ""Technology"", ""SaaS"", ""Portfolio""]","{""primary"": ""#69727d"", ""secondary"": ""#ffffff""}","{""business"": 1.0, ""small"": 0.6, ""owners"": 0.6, ""consulting"": 0.5, ""make"": 0.5, ""credit"": 0.5, ""funding"": 0.5, ""loan"": 0.5, ""financing"": 0.5, ""financial"": 0.5}","{""platform_scores"": {""WordPress"": 1.0, ""Magento"": 0.5}, ""industry_scores"": {""Finance"": 1.0, ""Agency"": 0.8333333333333334, ""Technology"": 0.8333333333333334, ""SaaS"": 0.16666666666666666, ""Portfolio"": 0.16666666666666666}, ""colors"": {""primary"": ""#69727d"", ""secondary"": ""#ffffff""}}",2026-02-04T15:53:52Z
http://songstorymusic.com/,"WordPress, Magento, Vue","Technology, Portfolio, Travel","more, song, read, songstory, music, event, easy, sarah, made, nashville","[""WordPress"", ""Magento"", ""Vue""]","[""Technology"", ""Portfolio"", ""Travel"", ""E-commerce"", ""Media""]","{""primary"": ""#000000"", ""secondary"": ""#abb8c3""}","{""more"": 1.0, ""song"": 0.89, ""read"": 0.83, ""songstory"": 0.71, ""music"": 0.71, ""event"": 0.71, ""easy"": 0.71, ""sarah"": 0.66, ""made"": 0.66, ""nashville"": 0.6}","{""platform_scores"": {""WordPress"": 1.0, ""Magento"": 0.7142857142857142, ""Vue"": 0.3571428571428571}, ""industry_scores"": {""Technology"": 1.0, ""Portfolio"": 0.6153846153846154, ""Travel"": 0.23076923076923078, ""E-commerce"": 0.15384615384615385, ""Media"": 0.15384615384615385}, ""colors"": {""primary"": ""#000000"", ""secondary"": ""#abb8c3""}}",2026-02-04T15:53:58Z
https://houseofflags.com/,"WordPress, Magento",Unknown,"flags, house, banners, where, world, goes","[""WordPress"", ""Magento""]",[],"{""primary"": ""#eceff3"", ""secondary"": ""#f9fafb""}","{""flags"": 1.0, ""house"": 0.6, ""banners"": 0.6, ""where"": 0.6, ""world"": 0.6, ""goes"": 0.6}","{""platform_scores"": {""WordPress"": 1.0, ""Magento"": 0.8333333333333333}, ""industry_scores"": {}, ""colors"": {""primary"": ""#eceff3"", ""secondary"": ""#f9fafb""}}",2026-02-04T15:54:02Z
https://we-print3d.nl/,"WordPress, Magento, React","Technology, E-commerce","onze, jouw, voor, print, idee, printen, neem, materiaal, veel, weprint3d","[""WordPress"", ""Magento"", ""React""]","[""Technology"", ""E-commerce""]","{""primary"": ""#0895ab"", ""secondary"": ""#808285""}","{""onze"": 1.0, ""jouw"": 0.73, ""voor"": 0.67, ""print"": 0.53, ""idee"": 0.53, ""printen"": 0.47, ""neem"": 0.47, ""materiaal"": 0.47, ""veel"": 0.47, ""weprint3d"": 0.4}","{""platform_scores"": {""WordPress"": 1.0, ""Magento"": 0.7142857142857142, ""React"": 0.3571428571428571}, ""industry_scores"": {""Technology"": 1.0, ""E-commerce"": 0.6666666666666666}, ""colors"": {""primary"": ""#0895ab"", ""secondary"": ""#808285""}}",2026-02-04T15:54:08Z
seresproperties.com,Unknown,Unknown,,[],[],"{""primary"": null, ""secondary"": null}",{},"{""platform_scores"": {}, ""industry_scores"": {}, ""colors"": {""primary"": null, ""secondary"": null}}",2026-02-04T15:54:09Z
https://dliettrading.com/,"WordPress, Magento","Finance, Portfolio, Technology","wilmar, durrah, completion, announces, acquisition, interest, advanced, development, company, cosumar","[""WordPress"", ""Magento""]","[""Finance"", ""Portfolio"", ""Technology"", ""E-commerce"", ""Community""]","{""primary"": ""#eceff3"", ""secondary"": ""#f9fafb""}","{""wilmar"": 1.0, ""durrah"": 1.0, ""completion"": 0.89, ""announces"": 0.66, ""acquisition"": 0.66, ""interest"": 0.66, ""advanced"": 0.66, ""development"": 0.66, ""company"": 0.66, ""cosumar"": 0.54}","{""platform_scores"": {""WordPress"": 1.0, ""Magento"": 0.5}, ""industry_scores"": {""Finance"": 1.0, ""Portfolio"": 0.6666666666666666, ""Technology"": 0.6666666666666666, ""E-commerce"": 0.3333333333333333, ""Community"": 0.3333333333333333}, ""colors"": {""primary"": ""#eceff3"", ""secondary"": ""#f9fafb""}}",2026-02-04T15:54:13Z
https://sellruralland.com/,"WordPress, Magento","Real Estate, SaaS, E-commerce","land, rural, title, closing, companies, free, process, transactions, hassle, ventures","[""WordPress"", ""Magento""]","[""Real Estate"", ""SaaS"", ""E-commerce"", ""Portfolio"", ""Agency""]","{""primary"": ""#000000"", ""secondary"": ""#abb8c3""}","{""land"": 1.0, ""rural"": 0.6, ""title"": 0.6, ""closing"": 0.56, ""companies"": 0.47, ""free"": 0.42, ""process"": 0.42, ""transactions"": 0.42, ""hassle"": 0.38, ""ventures"": 0.38}","{""platform_scores"": {""WordPress"": 1.0, ""Magento"": 0.5}, ""industry_scores"": {""Real Estate"": 1.0, ""SaaS"": 0.4, ""E-commerce"": 0.2, ""Portfolio"": 0.2, ""Agency"": 0.2}, ""colors"": {""primary"": ""#000000"", ""secondary"": ""#abb8c3""}}",2026-02-04T15:54:15Z
https://effinishes.com/,Unknown,Unknown,,[],[],"{""primary"": null, ""secondary"": null}",{},"{""platform_scores"": {}, ""industry_scores"": {}, ""colors"": {""primary"": null, ""secondary"": null}}",2026-02-04T15:54:19Z
https://dliettrading.com/,"WordPress, Magento","Finance, Portfolio, Technology","wilmar, durrah, completion, announces, acquisition, interest, advanced, development, company, cosumar","[""WordPress"", ""Magento""]","[""Finance"", ""Portfolio"", ""Technology"", ""E-commerce"", ""Community""]","{""primary"": ""#eceff3"", ""secondary"": ""#f9fafb""}","{""wilmar"": 1.0, ""durrah"": 1.0, ""completion"": 0.89, ""announces"": 0.66, ""acquisition"": 0.66, ""interest"": 0.66, ""advanced"": 0.66, ""development"": 0.66, ""company"": 0.66, ""cosumar"": 0.54}","{""platform_scores"": {""WordPress"": 1.0, ""Magento"": 0.5}, ""industry_scores"": {""Finance"": 1.0, ""Portfolio"": 0.6666666666666666, ""Technology"": 0.6666666666666666, ""E-commerce"": 0.3333333333333333, ""Community"": 0.3333333333333333}, ""colors"": {""primary"": ""#eceff3"", ""secondary"": ""#f9fafb""}}",2026-02-04T15:54:22Z
https://we-print3d.nl/,"WordPress, Magento, React","Technology, E-commerce","onze, jouw, voor, print, idee, printen, neem, materiaal, veel, weprint3d","[""WordPress"", ""Magento"", ""React""]","[""Technology"", ""E-commerce""]","{""primary"": ""#0895ab"", ""secondary"": ""#808285""}","{""onze"": 1.0, ""jouw"": 0.73, ""voor"": 0.67, ""print"": 0.53, ""idee"": 0.53, ""printen"": 0.47, ""neem"": 0.47, ""materiaal"": 0.47, ""veel"": 0.47, ""weprint3d"": 0.4}","{""platform_scores"": {""WordPress"": 1.0, ""Magento"": 0.7142857142857142, ""React"": 0.3571428571428571}, ""industry_scores"": {""Technology"": 1.0, ""E-commerce"": 0.6666666666666666}, ""colors"": {""primary"": ""#0895ab"", ""secondary"": ""#808285""}}",2026-02-04T15:54:24Z
seresproperties.com,Unknown,Unknown,,[],[],"{""primary"": null, ""secondary"": null}",{},"{""platform_scores"": {}, ""industry_scores"": {}, ""colors"": {""primary"": null, ""secondary"": null}}",2026-02-04T15:54:25Z
